text,time
"아니 문재인이 먼저 일본 무시해서 그런거에요. 뉴스에 안 내놓기 때문에 사람들은 다 모르죠. 그들의 세계를... 문재인은 지금 북한 쫄병인데 북한은 매일 미사일 쏘고 ㅋㅋㅋ 맨날 평화 경제 하면서 우리나라 주식 다 떨어지고 있어요.. 지금 경제 매우 어려워요.
자기가 돈 안 버니까 경제가 얼마나 어려운지 실감도 않나죠? 
원래 불매는 우리보다 못 사는 나라한테도 하면 안돼요 근데 강대국 일본... 우리는 범접할 수 없는 일본을 불매 한다네요. 결국 우리나라만 찐따 되는 길이에요ㅎㅎ 이러다 전쟁나면? 누구 하나 도와줄까요? 우리 다 뒤지는데ㅎㅎ  뭘 뒤져도 대통령 딸 아들은 다 외국에 피신해있지 대통령 그리고 윗대가리들은 다 살겠죠. 결국 국민들만 병신 만드는 거에요. 또 만~약 통일하면? 북한 전재산은 우리나라 돈으로 햄버거 하나 사 먹을 돈이에요. 근데 통일이 그리 쉽겠어요? ㅎㅎ 여러분들 통일 하면 북한 안 살 거면서~ 뉴스에 나오는 내용이 다 사실이라고 생각하는 여러분들의 짧은 생각이 너무 안타까울 뿐입니다.. 네이버 실검 같은거는 걔내 돈 몇푼만 주면 그냥 싹 다 엎을수 있어요.. 연애설 터트리는 이유를 모르겠어요? 메인뉴스에 일본 불매 운동 확산? 이런게 다 선동정치라는 것을 모르시나요? 제발 세상을 넓게 보시고 선동하는 좌파 세력에 속지 마세요. 비판적 의식을 가지고 국민들이 잘 살 수 있는 나라는 어떻게 해야하는지 생각해 보세요. 매일 말만 평화 평화지 사실상 우리 국민이 이득본거 있어요? 대책 마련 하냐구요.. 매일 자기들끼리 싸우고 밀어부치고 하는 우리나라 정치에 제발 속지 마세요.",5년 전
@ruse kai ㄹㅇ 점주는뭔죄냐,5년 전(수정됨)
그렇게치면 불매운동은하면안되것네?,5년 전
"@ruse kai 지금은 이거라도 해야돼는
현실이 한숨나오네요
그래도 이거라도 하시는분들이 잇어서
일본에 많이는 아니더라도 더러운꼴보여야저
다신 이딴짓못하게 ㅠㅠ",5년 전(수정됨)
ruse kai 그럼 불매운동 안할거임 ? ㅋㅋㅋㅋ 장사가 꼭 잘못해야 망하나 원래 저렇게 망하는게 대반순데,5년 전
"유니클로,abc마트는 점주가 없습니다.다 직영점입니다.본사가 운영하는거죠",5년 전
ㅉㅉ...,5년 전
@ruse kai 전쟁중에는 어쩔수없지..,5년 전(수정됨)
@ruse kai 실업률 upup!,5년 전(수정됨)
ruse kai 어쩔 수 없지 뭐 그렇다고 일본 배 불려줄순 없잖아?,5년 전
비싸지고 난 이후로는 안감,5년 전
 @아르시안-z4g  이해찬 일식집에서 꺼어억함 ㅅㄱ,5년 전
아베씨 마트 반죽이자  개비싸더만,5년 전
송도 트리플 철수했어요,5년 전
@ruse kai 전부 직영점이라든디?,5년 전(수정됨)
"바보들 일본브랜드를 한국에서 장사한게 식민지였던 한국의 한국점주들의 죄지.
빠가야로~?",5년 전
"@ruse kai 일본것들은 그럼 우리나라 제품파는사람들은 다 한국사람임?
그들도 일본인들이야...하지만 한국물건 사지않아요...그런것 까지.생각하면 붛매 못함...",5년 전(수정됨)
왜놈들 입에 밥들어가게 도와주고 쉽지않아,5년 전
@ruse kai 20분의 1이면 높지 그리고 실업률 증가라는데 단기알바 형식으로 하는경우가 많고 지금정부가 취직지원도 하잖아 애초에 취직률은 우파가 정치할때부터 떨궜고 유니클로 점포없앤다고 실업률 증가한다는데 일본순수익 100퍼보단 그돈으로 실업 보조금을 받거나 새로운 직장 얻는게 더나을거같은데? 유니클로가 사라지면 그자리에 뭐가 들어오겟지,5년 전(수정됨)
멍청한소리하네 어차피 점주 월급사장이라 망해도 다른가게가.,5년 전
점주이건  운영하는사람이건 그거 할돈 있는 돈있는 사람들임 걱정 ㄴㄴ 그근처 사업 여러게 하시는 분들.,5년 전
"@ruse kai 
일본거 가맹차린 죄",5년 전(수정됨)
@ruse kai 점주 유사메이크로 바꾸셔야죠,5년 전(수정됨)
 @공구리-z3n  그럼 무역 보복으로 손해보는 우리 중소기업 대기업은 무슨 죄가 있는거지?,5년 전
"유니클로 자매회사 GU도 추가요
사람들이 GU매장은 잘모르네요
유니클로랑 똑같은 일본회사고 본사도 같습니다. GU 일본회사요 100프로.
미니스톱 일본편의점도 몰아냅시다",5년 전
@ruse kai 지혼자 똑똑한 척은 다하네 ㅉㅉ 수출규제랑 불매랑 뭐가 더 멍청이짓 같냐? 안팔아요 안사요 중에 어떤 게 더 멍청이짓 같냐고?,5년 전(수정됨)
더 불쌍한건 일본에서 납품받아서 제품 만드는 중소기업들 ㅠ ㅠ,5년 전
@ruse kai 1조는 너한테 돈도 아니냐 ㅋㅋ,5년 전(수정됨)
 @김김이-x8t  청준데 ㅋㅋ 여기 븅신 하나 추가요,5년 전
@ruse kai 니꺼라는 의미가 아니잖냐 ㅋ 이해를 못하고 욕만 박아버리네 수준 참,5년 전(수정됨)
 @Soulunkle  한심하노 사케가 뭔지 다시찾아보고와라,5년 전
 @김김이-x8t  말귀 못알아듣노 ㅋㅋㅋ 사케말고 도쿠리에담긴 청주마셨다는 기사못봄? 조중동만 쳐 읽어대나 ㅋㅋㅋ,5년 전
 @Soulunkle  사케 마셨다고 영수증에 딱 써있노,5년 전
abc는 교포잖아...;;;교포도 우리 국민이다,5년 전
 @이태화-m7w  좋은정보 감사합니다. 원래 한번도 안사봣는데 더더욱 안사야 갰네여.,5년 전
그런인간들 입국금지 시켜야 합니다!!!,5년 전
아가리 닥쳐그냥 ㅋㅋㅋㅋㅋ,5년 전
비즈니스로 일본가는사람을 친일 앞잡이로보는 클라스 ㄷㄷ.. 이재용 친일앞잡이됐네,5년 전
 @user-hu9ew6he1p  개불쌍함 ㅠㅠ,5년 전
와 ㄹㅇ마인드가 심각한수준이네,5년 전
진짜 미개하단 소리 밖에 안나온다 우리나라 시민인식 이정도 밖에 안됐나? 솔직히 중국하고 다를바 없어보인다 ㅋㅋㅋ,5년 전
'친일유전자'란 것이 있음? 아님 조상이 친일이라서 자식들도 친일일 가능성이 높다는 건가? 물론 부모가 친일이면 영향이 없진 않겠지만 다른 영향도 많이 있어서...,5년 전
불매 할사람들은 이미 다하고있어요 남은것들재다 매국노들이라 더이상늘지않을듯요 매국노년놈들 몇놈디지면모를까,5년 전
" @박서관  매국놈들 그냥 일본 여행가서 방사능 처먹고 디져도 신경쓸 사람 없을듯요.
실제 전시라면 군이 적국 옹호하는 인간들 현장에서 사살해도 죄가 아니니깐요.ㅋ",5년 전
@박서관 대깨문ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5년 전
 @user-7mjkijaxwe92  ㅋ 난대명이다능신아 이재명을 지지 라지만 문재인이가 참잘라긴한다 ㅋ,5년 전
 @정신일도인사불성  저도 지금 일본좋다고 기가는것들 방사능에 피폭되라고 기도중 ㅋ그런자들은 국가에 도움도 안되요 보나마나 세금탈루하고 남등쳐 먹는것들이 대부분일꺼라고 장담함니다,5년 전
국내 점주들은 생각안함? 그사람들 먹고살기는 신경안쓰넼ㅋㅋ 약한자에게만 강하누...,5년 전
닉값못하누 대깨문들이 ㅋㅋㅋㅋ,5년 전
일본인뿐만 아니라 대부분 사람들이 약한자에게는 강하고 강한자에게는 약하지 않음? 거의 다 그런 끼가 있던데...,5년 전
@dnzx qldx 유니클로없어지면 다른매장생기고 그매장 직원뽑음 끝,5년 전(수정됨)
@dnzx qldx 이새키 여기서도 이러네ㅋ,5년 전(수정됨)
@dnzx qldx 유니클로 직원이 불매 하라고 했어요 매장 판매직원들은 로테이션으로 돌고 돈대요 다른 매장에 가면 된다고 했어요,5년 전(수정됨)
쫓아내자!!!!!,5년 전
50프로 밖에 안 떨어지다니 아직 사는 인간들있냐?,5년 전
"아베 신조는 그런 걸로 눈섭하나 까딱하지 않는다. 한국이 부품소재국산화와 수입선전환, 여행자제해야 효과가 있다.",5년 전
아사히 유니클로는 시작일뿐..보복조치로 우리나라 중소기업들 피해 확실히 드러납니다..어짜피 싸워야되는상황 이기지는 못할지언정 저들 팔다리는 짤라야 울나라 함부로 못건들어여..요번 국민이 힘뭉쳤을때 본때를 보여줘야합니다.,5년 전
불매 운동을해도 아무것도 호전 될 수는 없습니다.,5년 전
"여러분 일본 놈들은  언제부턴가 우리 국민성이 마치 냄비근성이라고한답니다 냄비는 금새끓고 금새 식지요  해서 우리는  불매운동한다고들끓다가 금새 흐지부지 해버릴꺼라 믿는거겠죠 이번에  일본인들의 그생각이 잘못된 생각이였다는걸 우리는 결단코 보여주고 그들이 우리의 단호함과 우리의힘과 국민성을 알려야합니다,그들이 옳지 않았음을 뼈저리게 후회하게만듭시다",5년 전(수정됨)
제2임진왜란이다,5년 전
"불매운동이야 시민운동 차원에서 하는데, 지금은 일본이랑 경제로 맞다이 뜰  때가 아니다 ㅜㅜ 정신차리고 협상하자",5년 전
강남역 유니클로는 사람많던디?,5년 전
아직도일본상품사고여행가는인간들많다니들은자존심도없냐젖같은년놈들아~야마도네,5년 전
교민분들도 불매하고 있으시다네요..,5년 전
"다들 왜 이렇게 선동당하세요..
왜 이렇게 무지합니까?

일본이 반도체 만드는 부품 수출 안해준다해서 불매운동 일어난거 알고 불매운동 하고 계시는거죠?
문재인 정부 내년 총선 대비해 위안부 문제로 화제를 전환하며 국민들을 선동하는건 알고계신가요? 

실제로 불매운동 이후로 문정부 지지율도 올라갔네요
북한 앞에서는 전쟁없는 평화가 좋다더니 이제 와서는 ""죽창을 들고 나가서 싸우자"", ""총성없는 전쟁중""
엥? 이거 앞뒤가 안맞잖아

일본이 우리나라에게 수출하는 부품으로 삼성은 더 많은 가치를 창출하여 매출을 극대화 시켜 대한민국이 수출 강대국이 된건 당연히 급식들도 알고 있는 사실이죠?

여러분들 일본제품 안산다고 불매운동 할때 삼성 이재용 부회장은 똥줄이타서 일본으로 달려가 반도체 부품 수출해달라고 싹싹빌고 있는데 이거 무슨 상황인가요?

아니 이게 뭡니까?
불매운동해서 우리나라를 지탱하고 있는 삼성까지 까먹고 우리나라 기업들이 전부 피해보는데 과연 누구를 위한 불매운동인지 설명좀해주세요

불매하자면서 기자들 카메라는 소니,니콘,캐논.. ㅋㅋ이거 진짜 뭡니까

국내에 있는 도요타 코리아, 캐논 코리아, 혼다 코리아, 유니클로 코리아 일본사람이 일합니까?
한국사람이 일하죠?ㅎ
같은 국민들끼리 피해를 주고있네요 

감정싸움을 할게 아니라
이성적인 판단을 가지고 현실적으로 다가가서 그에 맞는 조치가 필요합니다

제발 총선을 앞둔 정치인들 좌빨들에게 선동당하지 마세요

대한민국 화이팅입니다",5년 전
잘됐다.ㅎㅎ,5년 전
닐본 경제침략으로 전쟁중에 일본 제품사고 먹거 놀러가는 제정신 아닌 한국인들 아직 있다고????  그분들에게 한마디 하고싶어~~~ 나라 망신주지 말고 꺼져!!!!,5년 전
유니클로 매장 하나 접었네 ㅋㅋㅋㅋㅋ 더 열심히 해서 다른곳도  문 닫게 하자~~,5년 전
게임을 하다가 위안부 할머니분들을 비하하는 발언을 서슴치 않고 말하는 한국인들을 보았습니다. 그리고 일본 황제가 없었으면 우리나라가 망했다는 둥 이상한 왜곡된 말을 짓껄이던군요. 우리나라가 불매 운동을 하는 지금 불매운동은 더욱 더욱 철저히 조금이라도 일본에게 득이 되지 않게 해야겠다는 생각들이 들기 시작했습니다.,5년 전
끝까지합시다. 대한독립만세!  일본불매운동만세!,5년 전
"아직도.일본제품 사고 여행가시는 씨마이너스 
분드른 생각이 있어서 그러는거겠지 요 ㅋ
대단하시무니다 아가리또 고자이마스다",5년 전
같이하자.ㅁ!!!아세안국가들,5년 전
"일본의 의료 기기는 불매하지 않는 것입니까? 일본이 석유를 정제하고 있지만 휘발유 불매하지 않는 것입니까? 일본의 자동차 부품 불매하지 않는 것입니까? 지금 촬영중인 TV 카메라, 소니는 폐기하지 않습니까. 불매하지 않는 것입니까?",5년 전
유니클로   만세다.,5년 전
그러개요 진짜 매국노새끼들만남은듯요,5년 전
문재앙 지지율 말씀이시죠?,5년 전
불매 '운동'이라면서요 자유주의 나라에서 사고싶은것도 못사나요,5년 전
 @박서관  북한은 한민족이에요 웅앵웅 여윽시 불매운동충 수준 ㅋㅋㅋㅋ,5년 전
 @merongcity24  너약빨떨어졋나보다 횡설수설하는개 얼릉약먹고 자라,5년 전
 @박서관  문재앙이 나라 말아먹고 한 게 더 멍청한 짓이지 ㅋㅋㅋㅋ,5년 전
여혐발언일수도 있을거라  파장이 예상되지만 여자들은 대표적인 화장품.옷에 대해서는 좀. 남자들은 맥주.담배에 둔감할수도 있겠네요.가급적이 좋겠습니다.,5년 전
@부랄루팡의 여윽시 문재앙의 노예 ㅋㅋㅋㅋㅋㅋ 박정희 각하 만세!,5년 전(수정됨)
" @박서관  운동에는 강제성이 없죠 그리고 북한꺼에는 손도 댄적 없으니 이상한 소리좀 하지 마세요 이해가 안되는 말만 하시네 저도 일본제품 자의적으로 안사는 입장인데요 남한테 강요하지는 않습니다 왜? 운동이니까 
당신처럼 대놓고 욕박지는 않아요 수준낮아질까봐0",5년 전
 @임대현-l8p  넵두시죠 댁은댁하는대로 하는거고 난내가 하고싶은대로하는거임 지금댁이 하는짓또한강요하는걸 못느끼심??남이강요하는걸 욕하기전에 댁부터 강요하는버릇고치시죠,5년 전
 @박서관  제가 뭘 강요했는지 설명 부탁드립니다 운동은 강요가 없는 거라고 말한게 강요한건가요?,5년 전
 @임대현-l8p  나한태 몬가를하지말라는가강요잔아요 내가남한태 강요를하던말던 댁은무슨자격으로 껴들음??,5년 전
" @박서관  애초에 저는 당신 댓글에 답글 단 적도 없고 님이 먼저 끼어든겁니다
운동을 강요하는 사람들한테 ""운동의 본질은 강요가 아니라 자의적이다"" 라고 말하는게 강요라고 느껴지신다면 저는 할 말 없습니다",5년 전
 @임대현-l8p  몬소리요 댁이 뎃글단 맨앞에 내이름오른거보구 글쓴건대,5년 전
 @박서관  2시간 전 첫 댓글에 님 성함 태그한적도 없고 님한테 한 말도 아니였습니다,5년 전
 @박서관  간첩과 살인은 본질이 다릅니다 간첩은 나라의 명을받고 남의나라에 들어가 첩자질을 하니 본인의 자유보단 나라의 명령이고 살인은 본인의 자유로 남의 자유를 침해하는거니 문제가 되는것입니다 취지는 좋으신데 허점많은 글로 답변하시면 오히려 저런분들이 더물고 늘어질겁니다,5년 전
 @merongcity24  썅도 태극기 문디 종자들부터 살처분해야 나라가 바로선다,5년 전
 @애국보수-l4g  종북좌파부터 척결하고 그 옛날 박정희 각하 정권 시대가 도래해야한다.,5년 전
@김주현 ㅇㅇ 문재앙이 턱도 없는 뇌 텅텅 빈 짓을 했지.,5년 전(수정됨)
댓글진짜한심하다 너네 국가에서 해주는 모든것들 누리지말고 살아라 수도꼭지틀면 나오는물도 상수도설비해서 나오는거알지? 저기 바다가서물떠다가 정수해서 처먹어 이것드라,5년 전
박서관  어느시절이건 매국노는 있었지요 이완용처럼.. 너무 신셩쓰지마셔요 본인만 손해인듯여 저런사람때문에 일본이 우리를 무시하는거여요...,5년 전
"딱 일본인들이 사는 만큼만하자구요
자동차 1년에 10대도 안사고  말이죠.
나라가 이지경인데 토착왜구 이승만학당서
역사도 지대로 못 배운 덜자란 어른이 많네요",5년 전
 @merongcity24  이판국에도 매국놀이냐 답없는 물건들,5년 전
 @나야나-v2u  웅앵웅 우덜식 친북한정책은 애국정신 한민족이랑께 ㅋㅋㅋㅋ,5년 전
 @나야나-v2u  너거 부모님이 북한빨갱이라서 사형당했지?,5년 전
 @user-7mjkijaxwe92  띄워쓰기가 뭐냐? 띄어쓰기이다,5년 전
 @박서관  달창들 ㅂㄷㅂㄷ~,5년 전
"@dnzx qldx  일본의 경우 이를 '백색국가'라고도 부르는데, 이는 '안전 보장 우호국'을 뜻하며, 안전 보장에 위협이 될 수 있는 첨단 기술이나 물품, 전자 부품을 수출할 때, 상호 신뢰관계가 형성되어 있기 때문에 허가신청이 면제되는 국가를 의미한다",5년 전(수정됨)
@dnzx qldx 그럼 우짤까요?,5년 전(수정됨)
@dnzx qldx 나라가 어떻게 왜 망하는지 좀 구체적으로 알려줘봐요 일베충아,5년 전(수정됨)
@dnzx qldx 우리조상들은 자기가죽을줄알면서도 달려들엇다 ㅋㅋㅋ화이트리스트가먼디??그정돈못해도 일본안가고 안쓰고만하면되지 먼말이많노 ㅋㅋ,5년 전(수정됨)
@dnzx qldx 불매운동을 하면 왜 나라가 망하나요?,5년 전(수정됨)
"@dnzx qldx 일본증시는 않보셨나?
일본증시 빠지는건 왜 말않하시나?
그리고 이런 상황에 증시가 멀쩡하것소?
주식매매 차익으로 생계유지 하시는 분이라면 지금은 주식투자 할때가 아니고 불매운동 동참할때지요. 대한민국 국민이라면요.",5년 전(수정됨)
@dnzx qldx 이걸로 망했으면 박근혜때 이미 망했음 코스피 2000깨진것도 환율1200넘은 것도 이번이 첨이 아니고 원래 왔다갔다하는 거임  존나 별것도 아닌걸로 호들갑좀 떨지 마세요 진짜 ㅋㅋ,5년 전(수정됨)
@dnzx qldx 한국인 일자리 4500개가 없어지면 한국이 망하나요?,5년 전(수정됨)
어중간한채널  아니 님아 지금 취업이 안되는데 그 사람들 다 실업자 되게 만들고 싶냐 ㅋㅋ,5년 전
"@dnzx qldx 뭔가 잘못 알고 있네요.
아베는  치밀하게 준비했어요. 군국주의 부활하고  우리나라  식민지화하려고.
북한과 합해지면 물건너가지요.
박대통령이  있었어도 문대통령이 아니어도  빌미잡아 했을거예요.
독도분쟁 일으키려고 계속 찌르면서...
언제해도 한번 할 예정이었네요
그러니 잽이 밀리더라도
합심하여 치밀하게 경제 전쟁 해야해요.",5년 전(수정됨)
"별빛희
왜 이기지는 못할거라 단정하시는지요? 이길겁니다.이겨야죠 반드시! 내 가족에게 일본산 먹이고 싶은 사람,일제품 안쓰고는 못살겠다는 사람,일본 여행 가고싶어 환장하는 사람, 그런 사람들은 다 빠지세요. 전혀 아쉽지 않습니다.
깨어있고 생각 좀 한다는 사람들 다 모이면 우리는 충분히 일본 이기고도 남습니다. 촛불로 무능 부패 정권 몰아낸 자랑스런 국민이잖아요 우리.",5년 전
 @rl1218  실질적으로 힘들죠 일본은 강국입니다. 대한민국보다 훨씬 그리고 불매운동으로서 타격은 브랜드 쪽 이고요.  또 우리나라는 제조업으로 먹고사는 나라인데 그 제품을 만드는데 많은 비중을 차지하는 게 일본 입니다. 현실을 보세여. 지금 불매로 누가 더 피해보는지  기업들이 뭔 죄 입니까?,5년 전
@주형민 님글도 맞습니다.여튼 어려운시기 잘극복해 나가길 바랄뿐입니다.,5년 전(수정됨)
@주형민 ㅋ~베네수엘라가 미국제품불매해서 망햇다는건 처음 듣은데 근거자료좀 링크해 주시고 일본제 불매하고 한국제사면 한국업체가 매출이 늘고 일자리도 늘어나는데 일본제를 사야한다는게 이해가 안가네요 ?,5년 전(수정됨)
죽이려고 달려드는데 맛짱떠야지,5년 전
"@주형민 베네쥬엘라와 대한민국을 비교하는 클라스 하고는...ㅂㅅㅇㅈ!
베네쥬엘라는 무능 부패 독재 정권 때문에 그 지경이 됐단다 무뇌야! 
너님같은 한심 무지랭이들 때문에 일본이 우리나라를 얕잡아 보고 감히 무역전쟁을 선포한거다. 그런데 지금은 어처구니 없이 속수무책 당하고만 있던 구한말이 아니거든.
도둑이 쳐들어와 니 가족을 위협하는데 그 따위 한심한 소릴 지껄일거니?!",5년 전(수정됨)
@dnzx qldx 울나라 어쩌피 불나방 아님? 이왕 후쿠시마 수산물 먹어서 암걸리니 저쪽도 경제 휘청거리고 우리도 경제 휘청거리면 될 거 아님? 그리고 일본산을 판매한 기업 잘못이지 국산 기업은 지금 개꿀 빰 ㅋㅋㅋ,5년 전(수정됨)
냄비?? 냄비가 대통령도 끌어내리더라구요. 왜구쯤은 조또 아님.,5년 전
원래는 가마솥근성이라 하더군요,5년 전
솔직히 맞잖아 냄비근성..,5년 전
일베들인가보죠~~,5년 전
"당연하죠. 솔직 일본 제품은 오랫동안 사지 않습니다. 집에 가전제품, 세탁기, 드라이어, 티비, 냉장고 등 전부 한국산이거나 미국산입니다.",5년 전
미국 이민와살아남기 .. 이민오신지.. 얼마나 되시는지요..??,5년 전
 @slee9265  왜사냐?  불쌍한놈  관심받고싶었쩌요~~?,5년 전
S Lee 다음 이민은 일본이신가요?~,5년 전
Ann Lee ..??  바보지,5년 전
 @slee9265  지역감정일으킬려고 ㅋㅋ 니들은 딱 그정도수준이야 그런게 지금통하니 그런글쓴사람 욕하지,5년 전
저두요 밑에 답글 다신분들 우리끼리 싸우지마요 지금은 한국사람들끼리 똘똘 뭉쳐서 일본과 싸워야 될때라구요,5년 전
S Lee 사랑하는게 아니라 그냥 싼맛에 가격대비 그나마 나으니까 타는겁니다 ㅋㅋ,5년 전
"정신 차리세요. 어디서 가짜뉴스만 보면서 토착왜구 친일파에게 선동당하신 것 같아서 안타깝습니다. 일본이 갑자기 반도체 소재 수출안한다고 조치한 것과 화이트리스트 제외한 것이 옳은 일이라고 생각하시나요? 그게 문재인 정부 때문이라고요? 2012, 2013년부터 사법부의 강제징용파기환송 때문에, 박근혜 정부에 같은 내용을 협박을 했었죠. 대책을 세우기는 커녕, 무서워서 위안부합의와 지소미아 체결, 사법농단을 통해 연기에 연기만 거듭했었죠. 정부가 사법부에게 해라 마라 하는 것이 삼권분립의 원칙에 어긋난다는 건 알고 계신죠? 일본이 사법농단을 하라고 간접적으로 시켰다는 것이 다 드러났어요. 이후 대법원의 판사들이, 강제징용배상이 마땅하다는 판결을 한 것이고, 거기에 대해서 일본이 한국 정부보고 사법개입하라고 압력을 또 가하며 내정간섭 하려다가 안되니까 이런 경제 조치를 낸 거죠. 일본이 한국에게 내정간섭하고 이래라 저래라 하는 게 옳다고 생각하시나요? 일본의 재채기 한 번에 한국이 경기를 일으켜서 넙죽 업드려야 한다고 주장하시나요? 아직도 한국이 일본의 속국이 되어야 한다고 주장하시나요? 그런 이야기를 하면서도 당신이 친일파라 불리면 억울하신가요? 친일파와 동일한 주장을 하면서도 친일파라 불리기 싫은ㅇ가요? 그리고 불매가 감정 싸움이라고 하시는데 근거가 뭐죠? 쇼핑할 때, 각종 이유로 이거 살까 저거 살까 고민하다가 선택하게 됩니다. 일본에서 한국인을 버러지에 비교하고, 혐오하고 마구 짓밟아도 된다는 혐한 분위기인데, 더구나 일국의 총리가 공식적인 경제정책으로 불이익을 가하는데, 부당하다고 생각해서 다른 거 사는 게 그렇게 감정적인 건가요? 어디 일본 제품 매장에 위해를 가했나요? 무기라도 썼나요? 내가 싫어서 안 산다를 감정적이라뇨? 사고 싶으시면 사세요. 다만 내가 쓰기 싫습니다. 제발 이성적인 판단을 하세요. ""이성적=친일""이라고 미리 결정하고 생각하시는 게 오히려 이상하네요. 대한민국 화이팅입니다.",5년 전
이준 네~~~ 알겠어요~~ 그래서 결론적으로 어느 당을 찍으라는 말씀이신가요?? 그 간단한 말을 뭐 그리 돌려 말씀하십니까??,5년 전
" @jangjang38  답답하네요...ㅎㅎ
불매 덕분에 삼성 수출이 하락하고 있는데 그럼 이게 정상인가요~?
제 2의 IMF가 터진다 이말입니다
그러고도 불매하실래요~?
경제관념이 있는 분이라면 IMF가 얼마나 무서운건지 아실거에요
나라가 망한다 이 말입니다",5년 전
 @friday7045  이  ㅎ  ㅅ ㅎ   사람아  지금현시국  말하잖아   어느당을  찍고 말고가아니라고  공부쥼하고   사세요,5년 전
이 ㅂㅅ들아. 원래 정치가 선동의 기술인거야. 어디서 정치학 기본도 모르는 ㅂㅅ들이 마치 자기가 엄청난 사실을 안 것처럼 착각들이야?? 민주당은 이런 분위기를 스마트하게 이용하는거고... 자한당이나 너네가 기본 대가리가 있으면 이런 반일 분위기는 따라가면서 뒤에서 치밀하게 반대여론을 조용하게 만들어가야하는거야. 그러면서 표를 하나하나 긁어모으는거고... 자한당이 그런 정치 및 외교 skill이 안되니 머리 좋은 대다수 국민이 자한당에 등을 돌리는거고. 정치인?? 일만 잘하면돼. 우리가 정치인에게 도덕심을 바랄것같니?? 이런 기본적인 사실도 모르면서 선동하니 마니 지랄들이야. 그리고 공산주의 국가도 아닌 한국에서 불매운동을 할때 50퍼센트 정도의 호응이 나오는게 당연한거야 ㅂㅅ들아. 너네들 역시 그런 계산법에 들어가는 하나의 숫자일 뿐이고 ㅋㅋ 너네가 이 ㅂㅅ짓을 할수록 자한당의 표는 뚝뚝 떨어진다고 생각하면되. 머리는 못 박으라고 있는거 아니니깐 기본적인 생각이란걸 하고 살어?? 알았어?? 건방진 새끼,5년 전
" @nfc3989  1. 삼성 반도체 부분의 수출 감소는 1분기에 12%, 4월 까지의 통계이고요, 일본의 경제규제와 불매랑은 전혀 상관없는 한참 전의 일입니다. 
불매 때문에 삼성수출이 하락한다는 어이없는 말은 도대체 어디서 들으셨나요? 


2. 1차 규제에 포함된 3가지 플루오린 폴리이미드, 리지스트, 고순도불화 수소 소재부품은 이미 국산화된 것도 있고, 외국에서 수입해도 됩니다. 단지 생산 라인을 바꾸는데 1,2달 정도 걸리면 대체 됩니다. 
삼성? 그렇게 쉽게 안 망합니다. 


3. IMF는 삼성 같은 기업 하나가 수출 조금 감소했다고 일어나는 게 아니고요. 정부가 외환관리정책을 잘못하여 외환보유율이 낮아지는 걸 뜻하는 거에요. 2019년 4월말 통계로 우리나라 외환보유고 세계 9위 입니다. 
우리 나라? 안망해요! 



제발 제대로 알아보시고 무서워해도 무서워하세요.",5년 전
"자기가 안처먹고 안입으면되지
더운데 쌍팔년도 박정희시대 처럼관제 운동하지마라 짜증난다
개뿔 세금한푼안내면서  열심히일해서
세금이나 많이내는게 애국이다",5년 전
그러면 그 유니클로 매장에서 일하는사람은 뭔 죄지--,5년 전
 @고화질-o9q  구데기무서워. 장못담그겟어요?,5년 전
바늘구멍이 뚝도 무너뜨린ㄴ다고하잔아요,5년 전
 @고화질-o9q  불쌍하구나. 왜 그렇게사냐  그래서 니주위에 사람이 없는거야  같이 밥먹을 사람도없지?  혼자살아  그게 다른사람돕는거다,5년 전
한국 유니클로에서 일하는 직원 다한국인일텐데 무슨죄인지,5년 전
 @김재현-u6k  어쩔수 없는 일이져 어느 나라든 공격 받으면 상대 국가 불매는 하는거니 일본 국민 처럼 자국 제품만 쓰는게 아니니 어쩔수 없는 현상입니다,5년 전
" @고화질-o9q  그냥 주둥이로만 아가리털거면 
집에서 똥이나만들어라
단분들은 그래도 현정부보단 일본한테 더러운꼴보기싫은 마음이 더 강해서
불매라도 참여하시는것이시니",5년 전
며칠전 유니클로 직원분이 쓴글 안 봤어요? 다른 곳으로 옮기면 되니까 불매운동 열심히 해 달란글.. 그리고 유니클로나 아베시마트는 직영이라 매장접고 나가면 끝이에요.,5년 전
" @고화질-o9q  병신뭐래 노스트라다무스 나셧네
단 사람들은 경기가 좋아질까봐
이렇게 행동하겟니 진짜 짜증나네
당연히 안좋아지지 누구나 예측 가능한걸 
안좋아질걸알고 하고들 잇는거야
알앗냐",5년 전
허리띠 졸라멜  각오로  하는데....,5년 전
그 유니끌노 매장 사장님과 직원들은 우리나라 사람입니다. 안그래도 경제가  어려운데 아주 씨를 말리는군요~참 답답하네!!!,5년 전
 @고화질-o9q  뭐지? 무슨 근거로 이런말하는거지ㅋㅋㅋ전문가 납셨네ㅋㅋㅋㅋ,5년 전
 @고화질-o9q  걍 짜저있어라 쳐 나대다가 질질 쳐 짜지말고,5년 전
 @양봉이-l5t  세상엔 여러사람이 존재하고 말이 안통할땐 자신본인이나 가까운가족이 당해봐야 그때서야 정신차리는 사람이 많습니다 하지만 깨닫는 순간까지 기나긴세월이 걸리고 그땐이미 늦었죠 네 맞습니다 무식은 끝이 없습니다 ㅋ,5년 전
