Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",슬로우뉴스,https://x.com/slownewskr,slownewskr,False,2024-01-31 23:54:28+00:00,False,"어제 이재명 기자회견

""반쪽 회견"" (경향)
""신뢰 잃으면 모든 것을 잃는다."" (한겨레)
""자기만 살려는 정치"" (한국)
""음모론 발언 실망"" (서울)

한편, 조선일보는 윤석열에게 조언.

""참모 가운데 상황 판단 안 되는 사람"" 
""'총선 불태울뻔'했던 참모 한계가 드러났다.' 

https://t.co/PRrEHGYJnb",1752842815145722352,https://x.com/slownewskr/status/1752842815145722352,1,2,1,511,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",페터아빠,https://x.com/Legion42256773,Legion42256773,False,2024-01-31 05:38:28+00:00,False,"조심)
윤석열은 어차피 국짐 코어 지지층의 양자임
총선 때 국짐 지지자들은 얼마든지 한동훈 세우고 윤석열 비토 가능한 사람들임
민주좌파진영 사람들과 그런면의 사고는 다름
민주당 이탈층하고 마인드가 다른 것 알아야함",1752567001657336275,https://x.com/Legion42256773/status/1752567001657336275,1,3,7,229,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",윤재국@사람사는 세상,https://x.com/yunjaegug8039,yunjaegug8039,False,2024-01-31 10:48:43+00:00,False,"尹, '남한 초토화' 위협에 온종일 안보점검…北 '총선 개입' 우려도 https://t.co/Rhj4oACuGm 중앙통합방위회의 및 군주요지휘관회의 주재
""北, 세습 전체주의 유지 위해 물불 안 가려""
北 도발 시나리오 상정해 실전적 대응 점검

아무리 봐도 선거철 맞아 윤 정권이 북쪽에 부탁한 느낌이 팍팍!",1752645074943607064,https://x.com/yunjaegug8039/status/1752645074943607064,1,5,1,191,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",키드갱,https://x.com/onlyhong9,onlyhong9,False,2024-01-31 14:28:26+00:00,False,2020년 총선때 반문애들이 문항에서 '문재인' 빼달라고 요청했고 공관위가 문항에서 '문재인' 빼고 경선했음. 지금 공관위가 '이재명' 꼬박꼬박 넣고 적합도 조사 돌리는거 보면 의도가 너무 보임,1752700372047859782,https://x.com/onlyhong9/status/1752700372047859782,1,14,6,652,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",윤재국@사람사는 세상,https://x.com/yunjaegug8039,yunjaegug8039,False,2024-01-31 12:38:51+00:00,False,‘피해자 김건희·한동훈’ 고발장…검찰총장 핵심참모가 ‘작성·전달’ 모두 인정 https://t.co/30KH3J6nH1 고발사주 의혹 손준성 검사장 1심 징역 1년 실형…지난 총선당시 검찰이 정치적 중립을 어기고 특정 정치세력에 대한 부정적 여론을 형성하기 위해 고발을 사주했다는 의혹의 핵심내용 대부분 인정,1752672793031057766,https://x.com/yunjaegug8039/status/1752672793031057766,1,2,0,46,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-03-01 since:2024-02-01&src=typed_query",삼바,https://x.com/zzzonled,zzzonled,False,2024-02-29 11:47:44+00:00,False,"오늘 노종면 클로징 멘트 찢었다

22대 총선이 이뤄지는 그날은 대한민국 민주주의를 학대한 세력을 인천 앞바다 깊은 바닷속에 수장시키는 날로 기록돼야 합니다
오는 4월 11일 당선 인사드리겠습니다 https://t.co/X2pz8gk1Bb",1763169177228214495,https://x.com/zzzonled/status/1763169177228214495,3,212,437,9270,2,https://pbs.twimg.com/ext_tw_video_thumb/1763169125697036288/pu/img/nUrfZYhas2ioXZIc.jpg,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-03-01 since:2024-02-01&src=typed_query",북미 민주포럼,https://x.com/usminjooforum,usminjooforum,False,2024-02-29 14:07:19+00:00,False,"경기 부천의 현역들이 지난 대선기간 했던 행위를 부천시민들은 기억하고 있습니다. 

윤석열과 안싸우고 보신주의로 일관하는 국회의원, 
부천에 더이상 필요없습니다.

22대 총선 지역구 확정에 지역구도 지키지 못하는 
부천시 현역 의원 5명(배례 1명 포함), 
총선출마?
지역구 원상회복부터 하라! https://t.co/biHxb6cBrS",1763204304599437451,https://x.com/usminjooforum/status/1763204304599437451,2,36,48,2526,0,https://pbs.twimg.com/ext_tw_video_thumb/1763204201805496320/pu/img/1VBlQGjQ5q7_WBAr.jpg,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-03-01 since:2024-02-01&src=typed_query",눈물의 호소: 국힘당 해체는 국익1호,https://x.com/ShinnSamuel,ShinnSamuel,False,2024-02-29 22:15:26+00:00,False,"압수수색 127번으로 
법카 점심값 10만4천원 기소한 윤석열의 최후는 비참해야만 하리라

법도, 논리도, 상식도 
아무 것도 통하지 않는 놈에게는 몽둥이만이 답이다

4.10 총선은
곧 대선이다
잘못 놀린 손가락을 
잘라낸들 되돌릴 수 없다

총선압승 만이 길이다
나라-민생 되찾으려면
압승, 또 압승 https://t.co/G3wtupQvBC",1763327143298453893,https://x.com/ShinnSamuel/status/1763327143298453893,5,240,460,4080,4,https://pbs.twimg.com/media/GHiYsEAXcAAcL83.jpg;https://pbs.twimg.com/media/GHiYsD_W4AA60kR.jpg,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-03-01 since:2024-02-01&src=typed_query",공구공일 🕯,https://x.com/topgun0901,topgun0901,False,2024-02-29 23:14:42+00:00,False,"지금 내가 누리는 것에 감사.
그리고 4월 총선을 생각합니다. https://t.co/77YR58e2Tp",1763342059581448598,https://x.com/topgun0901/status/1763342059581448598,0,3,11,608,0,https://pbs.twimg.com/media/GHimQiCbsAAuct8.jpg,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-03-01 since:2024-02-01&src=typed_query",이낙연,https://x.com/nylee21,nylee21,False,2024-02-29 23:30:53+00:00,False,"&lt;3.1절 : 5.18 정신을 헌법전문에 수록하자&gt;
3.1절 105주년입니다. 105년 전 국내외에서 목숨을 걸고 독립만세운동을 벌이신 조상들과 독립선언서를 발표하신 민족대표 33인께 경의를 표합니다.
여야에 제안합니다. 5.18정신을 헌법전문에 수록하기 위한 개헌을 4월 총선 직후에 실행합시다. https://t.co/OnXb2bEKzp",1763346131034267764,https://x.com/nylee21/status/1763346131034267764,77,2520,3326,38907,20,https://pbs.twimg.com/media/GHip9ZSbkAAQ-dF.jpg;https://pbs.twimg.com/media/GHip9ZUbcAAakqw.jpg,False,,,,,ko
