time,text
2년 전, @thepianolover1884  범죄자 찢빠 ㅂㄷㅂㄷ하노 ㅋㅋ
2년 전, @m.m.m6725  이란외교관계 해쳐서 덕분에 수출액 7조날리겠네요 감사합니다.
2년 전, @m.m.m6725  대장동 뭔 맨날 녹취록만 나오고 증거는없이 조사만 쯧쯧 판검새들한테서 아직도 못빠져나오네 지금까지 이재명이 조사만 250번을 했는데 한개도 나온게없잖아 ㅋㅋㅋㅋ
2년 전,그렇게 외교 걱정하시는 분들이 미군철수시위랑 반일을 그렇게 잘하시는 군요ㅋㅋ
2년 전, @approhanbun  자신만 있다는게 벌써 5년째 ㅋㅋㅋㅋㅋ
2년 전," @approhanbun  그렇게 재명이 수사할 시간이 있으면 장모투기랑 거니 논문표절 주가조작, 50억클럽, 특활비147억이나 좀 조사하라 그래 제발"
2년 전, @thepianolover1884  느그 민주당이 2년간 털어서 나온게 없음요^^
2년 전," @Sianlee0124 // 
간첩잡는게?!   전장연  전교조  민노총 조지는게?!  영국 12조, 일본 2조, 중국 6조,  최소 중국만 이기자 하고  기업들이 동행한 UAE 에서  대통령과 담화에서  40조,  다른국가의 수출건과 동결 시켜서 빼도박도 못하게 만든 역대급 수출 외교가?!"
2년 전," @Sianlee0124  // 기름값 들여 UAE 까지 가서  정상회담 패씽 당한  문재인이  트롤짓 아니냐?!  간첩들  도와주고  묶인해서  우리 빨대 꽂히게 한게  트롤짓 아니니?! 
  추미애& 박범개 법무부 장관,  김오수 검찰 총장 김명수 대법원장인 나와바리에서  이성윤이 별건수사 까지 감행해서  수사 했는데도 기소를 못시킨  본부장 억까가 트롤짓 아니냐구!!!  니들  홍위병들  때매  나라가 망할뻔 했어!!"
2년 전," @Sianlee0124  니들이  얼마나 무식 하냐면  이재명이  토론때  특검 할거냐는 질문에서  윤석열이 대답 못했다고 드립치는 ㅂㅅ들임
 그 짪은 영상이 둘의 세계관을 증명하는 영상 인줄도 모름  못배워서;;;  쯧

특검을 왜해?!  
 수사를 받아야지~!! 
 혹여 야당 될까봐 함정 질문 한것도 모름 ㅂㅅ 이라서  그래놓고 토론 운운 하네 어휴"
2년 전,ㅋㅋ 븅신듪 지들끼리 피아식별도 못하고 팀킬하노 이게 간첩들 능지인가
2년 전,​ @thepianolover1884  뻔한역전이라고 ㅇㅈㄹ 0.7%차이면 짜릿한거지 역대 최소득표율차였는데
1년 전,"이재명 : 여시 회원 여러분 인사드립니다 
절대로 대통령 되면 안되는 놈이었음"
2년 전,됬ㅋ
2년 전,나혼자 산다 원툴
2년 전,비호감+뻘한 짤 생성기였음
2년 전,결국 쓱레기는 종편 xx도 못빠x병신들이었는가......
2년 전,진짜 전라도는 지린다 ㅋㅋㅋㅋ
2년 전,하 ...  날잡아서 다시 봐야지
2년 전,정치신인이 이긴거보면 이땐 확실히 정권교체를 갈망했지
2년 전,ㆍ
2년 전,찢재명 됐으면 진짜 상상만해도 어우;;
