time,text
1년 전,"빨리 석열이 내려오라고 하세요, 하루하루가 너무 힘들어요."
1년 전,이게 현 정부다
1년 전,박빙 가짜뉴스 내보낸 언론사들 조치해라 머하냐 이동관 ??
1년 전,"죄송한데요 그말은 맞아요...
그런데요 정신차리세요
옛말에도 노력하지않자 먹지말라했습니다
해외순방다녔다고 노력입니까?
참내 역대 대통령들 해외순방때 대기업들 안데리고다녔나요?
실패하면 전정부 된장 에휴
성공한건 핵폐기물과북과전쟁고조
이거 두개뿐입니다 
정신차리세요 편들때 편들으셔야지ㅉㅉ
지금은 광고성으로 대기업 총대 준거지
좋은말도 정직하고 좋은사람에게 하는겁니다
지금 말씀은 하나님이라도 틀린말입니다"
1년 전,뭐하고 다니는건가? 오히려 돌아다니는게 똥칠을 하고 다니는구나....
1년 전,"돈펑펑쓰고 29표?
6000억 정도  썼다는데...사과한마디로 끝인가?
무능한 정부다"
1년 전,간단히 말해 보여주기식의 쇼만 하는데 ....누가 표를 주겠음..
1년 전,"참담한 오판 119대 29
무능력의 극치  글로벌 호구외교-----"
1년 전,오로지 공짜해외여행의 구실이었다. 세계일주는 국민세금으로  해야 제맛이지롱~~
1년 전,조중동과 기존언론은 압수수색이 무서워 검찰이 무서워 매일매일 어떻게 똥ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ꼬를 빨을것인지 고민중인 것이 보인다. 한심한 나라
1년 전,윤석렬 이하 전부 하자 있는 자들인걸 해외에서도 다 알고 있었던 겁니다.
1년 전,무능력정부.편파언론이 국가망신
1년 전,"기대 1도 없었음,,부산분만 믿었다고 생각됨.  전정부와 오일머니 때문이여요..사우디 정부 압색 들어갑니다.  끝"
1년 전,박빙 ㅋㅎㅎㅎ   에구 에구   날아가는 새가  웃다가   배꼽 빠지것다
1년 전,혈세 낭비만....
1년 전,"윤석열정부는
오일머니 핑켸되지말고 패배를인정하라"
1년 전,그래도 로마는 이겼습니다
1년 전,"윤석열정부는
끝이 보입니다"
1년 전,걍 부산에 진행하면 안됨?
1년 전,무식 무능 무개념 그리고 무조건적으로 자연스럽게 나오는 거짓말..
1년 전,"빈살만은 세계적인 인물, 
석열이는 동네 골목대장"
1년 전,"뭔 개떡같은 희망으로 엑스포하겠다고 뎀벼든거야??
119대 29... 정말 쪽팔린다..
프리젠테이션도 뭔 소린지 모르게 했다는 말도 들리던데...진짜 정신승리한다고 애쓴다."
1년 전,꼬라지 하곤
1년 전,"발놈 지구 495바퀴 
욕나온다 
오일머니 지랄하지 말고
사우디 축하하고 감사 해 줘라"
1년 전,범죄집단
1년 전,박빙 ???   이런 악마놈들 !!!
1년 전,유치 실패가 또 전전권 탓하드라 근데 보도가 없네?ㅎ
1년 전,"부산에 관련된 그어느것도 내세우지 않은 프리젠테이션 영상 부터가 진짜..
대학생도 교수님의 과목에 맞춰 주제에 맞는 과제를 준비하는데.. 분명 사우디에 돈만 보고 투표하지 않았을 것이라고 생각합니다."
1년 전,매달 외국에 나간 결과29표?엑스포때문에 외교때문에 나간다면서 그리 많은 세금을 써가면서 29표라?근데 머가 아쉽지?39뿐인데
1년 전,저런마인드의 정부당국자들 다 사표내고 집구석으로 가서 방구석에 디지버있어라...쪽팔려서원...
1년 전,내세금내놔라
1년 전,세금 7조 슈킹
1년 전,국가가 힘쓴 국제적행사 유치에 떨어어지라고 빌고 빈것은 이것이 처음이네
1년 전,"조.중.동..은 살아있다..
연합뉴스 키타  쓰레기 언론들 ....홍보대단해요...?
이게 언론 방송이다...
정부도 살아있다.....썩은 언론이 살아있는한....?"
1년 전,"유치 호구 모임  문구 왈 .
두 유 know  강남 스타일 넘버 1 . 
답 나왔다 이제라도 다음 선거는 무조건 강남도 1번 찍으란다"
1년 전,"바이든을 날리면으루 우겼으니!
29표차로 졌다구 할거 같다!
호호호"
1년 전,우매한 백성들아 속는것두. 한두번이지...
1년 전,기름장어 오랜만에 보네
1년 전,전대갈 29만원에 이은 굥서결의 29표.
1년 전,"뭐?부산이 2035년엑스포에
 재도전? ㅋㅋㅋ
지나가는  개도 웃겠다
게소리 하고 자빠졌네
부산시민들께서 
시장.대통령 잘 뽑으셨네ㅋㅋㅋ"
1년 전,부산시민입니다. 실망안했습니다. 기대두안했거덩요. 이제 그 온갖 촌스럽구 유치한 시설물들 더 안뵈두 돼서 좋네요.ㅋㅋㅋ
1년 전,<<❤외교 참사❤>> 딸랑 29표!!
1년 전,"참나 세상이 어떻게 돌아 가는지 모르는 사람만 아쉬움을 느낀것인가?? ㅋㅋ
돈을 누가 먹었는지 빨리 오픈하자요~"
1년 전,박빙은 개뿔이다 !..언론이 더 큰 문제다
1년 전,이 정부의 수준.
1년 전,올해 잼버리행사 잘 준비하지 못한 영향이 큰건가..?
1년 전,언급할 가치도 없는 무능한 정부
1년 전,"윤석렬이 떠든 과제치고 제대로 된것이 이었든가?
믿을걸 믿었어야지!!!     언제까지 속을려고?"
1년 전,"생각보다잘했어요
외교를잘할거라고
구시대방식으로하지는안했는지
수구골통들이박수칠겁니다
잘했다고 그들은망신을시켜도."
1년 전,"박빙같은 소리하네ᆢ
서울은 안전하다고 다리 안건너도 된다고했던 이승만정권이 생각나네ᆢ 뭐든  믿으면 안됨"
1년 전,여행사같네요
1년 전,"네옴시티·에너지로 '제2의 중동붐'…사우디, 한국에 수십조 '
오일머니 우리도 받았자나~ 열심히 일해서 돈이나 벌자😊"
1년 전,ㅋㅋ뭔 얘기냐 관심도 없다.옛날에 엑스포가 처음 열렀을 때 신기해서 간 기억이 나는데 별로 관심없다.
1년 전,그냥 뭐...여태까지 BTS나 손흥민등 나라에 국격을 올려놓은 모든 국민들 노력에 편승해서 그냥 대충해도 되겠거니 한거죠.능력도 없고 돈과 권력에만 환장한 윤석열패거리들이 할줄아는게 뭐있겠습니까. 유치하기 위해 돈쓴업체들 싹다 뒤져보면 장난 아닐걸요 저 딴 영상 만든업체부터 어느업체인지 털어도 나올겁니다.지들 노력한건 없고 대충해서 되면 지들 업적으로 하고 안되면 말고 하는식인데요 뭐. 엄청나게 노력해도 될까 말까한걸 윤석열이  윤석열한겁니다. 민주주의부터 여태까지 모든걸 해온 국민들의 노력을 근몇년동안 아주 나라전체를 망가트려 놓는것도 재주라면 재주네요
1년 전,로마랑 박빙이었네.
1년 전,"사실상 박빙이라느거죠
3등도 아니고 2등
됐고 술이나 한잔 합시다
안주 뭐가 좋을까요"
